,fecha,estado,casos
13789,2021-03-06,30,49
13790,2021-03-06,31,37
13791,2021-03-06,32,19
13792,2021-03-07,1,20
13793,2021-03-07,2,24
13794,2021-03-07,3,19
13795,2021-03-07,4,7
13796,2021-03-07,5,28
13797,2021-03-07,6,10
13798,2021-03-07,7,10
13799,2021-03-07,8,31
13800,2021-03-07,9,590
13801,2021-03-07,10,14
13802,2021-03-07,11,83
13803,2021-03-07,12,38
13804,2021-03-07,13,37
13805,2021-03-07,14,62
13806,2021-03-07,15,121
13807,2021-03-07,16,34
13808,2021-03-07,17,74
13809,2021-03-07,18,8
13810,2021-03-07,19,63
13811,2021-03-07,20,62
13812,2021-03-07,21,119
13813,2021-03-07,22,129
13814,2021-03-07,23,14
13815,2021-03-07,24,44
13816,2021-03-07,25,33
13817,2021-03-07,26,56
13818,2021-03-07,27,27
13819,2021-03-07,28,31
13820,2021-03-07,29,9
13821,2021-03-07,30,50
13822,2021-03-07,31,41
13823,2021-03-07,32,57
13824,2021-03-08,1,90
13825,2021-03-08,2,68
13826,2021-03-08,3,80
13827,2021-03-08,4,29
13828,2021-03-08,5,79
13829,2021-03-08,6,26
13830,2021-03-08,7,22
13831,2021-03-08,8,140
13832,2021-03-08,9,2723
13833,2021-03-08,10,77
13834,2021-03-08,11,285
13835,2021-03-08,12,124
13836,2021-03-08,13,90
13837,2021-03-08,14,183
13838,2021-03-08,15,526
13839,2021-03-08,16,86
13840,2021-03-08,17,168
13841,2021-03-08,18,26
13842,2021-03-08,19,185
13843,2021-03-08,20,155
13844,2021-03-08,21,301
13845,2021-03-08,22,356
13846,2021-03-08,23,37
13847,2021-03-08,24,150
13848,2021-03-08,25,96
13849,2021-03-08,26,112
13850,2021-03-08,27,178
13851,2021-03-08,28,114
13852,2021-03-08,29,54
13853,2021-03-08,30,115
13854,2021-03-08,31,106
13855,2021-03-08,32,77
13856,2021-03-09,1,47
13857,2021-03-09,2,64
13858,2021-03-09,3,65
13859,2021-03-09,4,17
13860,2021-03-09,5,71
13861,2021-03-09,6,23
13862,2021-03-09,7,15
13863,2021-03-09,8,110
13864,2021-03-09,9,2315
13865,2021-03-09,10,57
13866,2021-03-09,11,206
13867,2021-03-09,12,101
13868,2021-03-09,13,64
13869,2021-03-09,14,157
13870,2021-03-09,15,445
13871,2021-03-09,16,68
13872,2021-03-09,17,241
13873,2021-03-09,18,20
13874,2021-03-09,19,166
13875,2021-03-09,20,176
13876,2021-03-09,21,253
13877,2021-03-09,22,297
13878,2021-03-09,23,31
13879,2021-03-09,24,103
13880,2021-03-09,25,74
13881,2021-03-09,26,146
13882,2021-03-09,27,164
13883,2021-03-09,28,85
13884,2021-03-09,29,23
13885,2021-03-09,30,89
13886,2021-03-09,31,101
13887,2021-03-09,32,55
13888,2021-03-10,1,67
13889,2021-03-10,2,42
13890,2021-03-10,3,51
13891,2021-03-10,4,18
13892,2021-03-10,5,74
13893,2021-03-10,6,16
13894,2021-03-10,7,40
13895,2021-03-10,8,117
13896,2021-03-10,9,1990
13897,2021-03-10,10,46
13898,2021-03-10,11,229
13899,2021-03-10,12,68
13900,2021-03-10,13,79
13901,2021-03-10,14,126
13902,2021-03-10,15,354
13903,2021-03-10,16,60
13904,2021-03-10,17,173
13905,2021-03-10,18,22
13906,2021-03-10,19,157
13907,2021-03-10,20,146
13908,2021-03-10,21,220
13909,2021-03-10,22,356
13910,2021-03-10,23,39
13911,2021-03-10,24,125
13912,2021-03-10,25,81
13913,2021-03-10,26,132
13914,2021-03-10,27,160
13915,2021-03-10,28,85
13916,2021-03-10,29,37
13917,2021-03-10,30,93
13918,2021-03-10,31,112
13919,2021-03-10,32,75
13920,2021-03-11,1,64
13921,2021-03-11,2,50
13922,2021-03-11,3,70
13923,2021-03-11,4,16
13924,2021-03-11,5,49
13925,2021-03-11,6,10
13926,2021-03-11,7,22
13927,2021-03-11,8,100
13928,2021-03-11,9,2064
13929,2021-03-11,10,37
13930,2021-03-11,11,245
13931,2021-03-11,12,81
13932,2021-03-11,13,74
13933,2021-03-11,14,128
13934,2021-03-11,15,361
13935,2021-03-11,16,44
13936,2021-03-11,17,164
13937,2021-03-11,18,20
13938,2021-03-11,19,187
13939,2021-03-11,20,147
13940,2021-03-11,21,234
13941,2021-03-11,22,287
13942,2021-03-11,23,34
13943,2021-03-11,24,91
13944,2021-03-11,25,68
13945,2021-03-11,26,115
13946,2021-03-11,27,142
13947,2021-03-11,28,59
13948,2021-03-11,29,52
13949,2021-03-11,30,102
13950,2021-03-11,31,101
13951,2021-03-11,32,41
13952,2021-03-12,1,51
13953,2021-03-12,2,31
13954,2021-03-12,3,54
13955,2021-03-12,4,13
13956,2021-03-12,5,52
13957,2021-03-12,6,18
13958,2021-03-12,7,14
13959,2021-03-12,8,88
13960,2021-03-12,9,2083
13961,2021-03-12,10,60
13962,2021-03-12,11,226
13963,2021-03-12,12,85
13964,2021-03-12,13,68
13965,2021-03-12,14,118
13966,2021-03-12,15,334
13967,2021-03-12,16,66
13968,2021-03-12,17,102
13969,2021-03-12,18,18
13970,2021-03-12,19,140
13971,2021-03-12,20,92
13972,2021-03-12,21,263
13973,2021-03-12,22,236
13974,2021-03-12,23,40
13975,2021-03-12,24,120
13976,2021-03-12,25,55
13977,2021-03-12,26,122
13978,2021-03-12,27,141
13979,2021-03-12,28,81
13980,2021-03-12,29,54
13981,2021-03-12,30,76
13982,2021-03-12,31,92
13983,2021-03-12,32,27
13984,2021-03-13,1,9
13985,2021-03-13,2,12
13986,2021-03-13,3,28
13987,2021-03-13,4,9
13988,2021-03-13,5,21
13989,2021-03-13,6,7
13990,2021-03-13,7,9
13991,2021-03-13,8,53
13992,2021-03-13,9,1175
13993,2021-03-13,10,6
13994,2021-03-13,11,122
13995,2021-03-13,12,34
13996,2021-03-13,13,31
13997,2021-03-13,14,55
13998,2021-03-13,15,112
13999,2021-03-13,16,21
14000,2021-03-13,17,45
14001,2021-03-13,18,9
14002,2021-03-13,19,62
14003,2021-03-13,20,51
14004,2021-03-13,21,174
14005,2021-03-13,22,143
14006,2021-03-13,23,24
14007,2021-03-13,24,86
14008,2021-03-13,25,39
14009,2021-03-13,26,48
14010,2021-03-13,27,70
14011,2021-03-13,28,33
14012,2021-03-13,29,32
14013,2021-03-13,30,51
14014,2021-03-13,31,44
14015,2021-03-13,32,15
14016,2021-03-14,1,11
14017,2021-03-14,2,10
14018,2021-03-14,3,21
14019,2021-03-14,4,3
14020,2021-03-14,5,16
14021,2021-03-14,6,10
14022,2021-03-14,7,8
14023,2021-03-14,8,45
14024,2021-03-14,9,518
14025,2021-03-14,10,8
14026,2021-03-14,11,56
14027,2021-03-14,12,24
14028,2021-03-14,13,20
14029,2021-03-14,14,36
14030,2021-03-14,15,78
14031,2021-03-14,16,22
14032,2021-03-14,17,39
14033,2021-03-14,18,15
14034,2021-03-14,19,46
14035,2021-03-14,20,43
14036,2021-03-14,21,102
14037,2021-03-14,22,113
14038,2021-03-14,23,17
14039,2021-03-14,24,36
14040,2021-03-14,25,22
14041,2021-03-14,26,41
14042,2021-03-14,27,29
14043,2021-03-14,28,25
14044,2021-03-14,29,25
14045,2021-03-14,30,46
14046,2021-03-14,31,29
14047,2021-03-14,32,13
14048,2021-03-15,1,18
14049,2021-03-15,2,18
14050,2021-03-15,3,18
14051,2021-03-15,4,8
14052,2021-03-15,5,24
14053,2021-03-15,6,14
14054,2021-03-15,7,6
14055,2021-03-15,8,47
14056,2021-03-15,9,620
14057,2021-03-15,10,24
14058,2021-03-15,11,115
14059,2021-03-15,12,42
14060,2021-03-15,13,42
14061,2021-03-15,14,55
14062,2021-03-15,15,97
14063,2021-03-15,16,42
14064,2021-03-15,17,58
14065,2021-03-15,18,4
14066,2021-03-15,19,66
14067,2021-03-15,20,84
14068,2021-03-15,21,140
14069,2021-03-15,22,126
14070,2021-03-15,23,34
14071,2021-03-15,24,76
14072,2021-03-15,25,42
14073,2021-03-15,26,47
14074,2021-03-15,27,49
14075,2021-03-15,28,39
14076,2021-03-15,29,37
14077,2021-03-15,30,66
14078,2021-03-15,31,35
14079,2021-03-15,32,23
14080,2021-03-16,1,95
14081,2021-03-16,2,51
14082,2021-03-16,3,101
14083,2021-03-16,4,24
14084,2021-03-16,5,60
14085,2021-03-16,6,24
14086,2021-03-16,7,22
14087,2021-03-16,8,142
14088,2021-03-16,9,2634
14089,2021-03-16,10,84
14090,2021-03-16,11,328
14091,2021-03-16,12,83
14092,2021-03-16,13,84
14093,2021-03-16,14,186
14094,2021-03-16,15,501
14095,2021-03-16,16,79
14096,2021-03-16,17,155
14097,2021-03-16,18,22
14098,2021-03-16,19,192
14099,2021-03-16,20,111
14100,2021-03-16,21,263
14101,2021-03-16,22,298
14102,2021-03-16,23,62
14103,2021-03-16,24,125
14104,2021-03-16,25,95
14105,2021-03-16,26,153
14106,2021-03-16,27,172
14107,2021-03-16,28,94
14108,2021-03-16,29,77
14109,2021-03-16,30,119
14110,2021-03-16,31,116
14111,2021-03-16,32,74
14112,2021-03-17,1,42
14113,2021-03-17,2,31
14114,2021-03-17,3,67
14115,2021-03-17,4,27
14116,2021-03-17,5,69
14117,2021-03-17,6,16
14118,2021-03-17,7,11
14119,2021-03-17,8,112
14120,2021-03-17,9,2161
14121,2021-03-17,10,61
14122,2021-03-17,11,226
14123,2021-03-17,12,91
14124,2021-03-17,13,64
14125,2021-03-17,14,122
14126,2021-03-17,15,356
14127,2021-03-17,16,67
14128,2021-03-17,17,118
14129,2021-03-17,18,16
14130,2021-03-17,19,137
14131,2021-03-17,20,103
14132,2021-03-17,21,219
14133,2021-03-17,22,246
14134,2021-03-17,23,35
14135,2021-03-17,24,119
14136,2021-03-17,25,84
14137,2021-03-17,26,96
14138,2021-03-17,27,133
14139,2021-03-17,28,72
14140,2021-03-17,29,35
14141,2021-03-17,30,99
14142,2021-03-17,31,108
14143,2021-03-17,32,46
14144,2021-03-18,1,46
14145,2021-03-18,2,47
14146,2021-03-18,3,73
14147,2021-03-18,4,11
14148,2021-03-18,5,38
14149,2021-03-18,6,17
14150,2021-03-18,7,18
14151,2021-03-18,8,117
14152,2021-03-18,9,2002
14153,2021-03-18,10,58
14154,2021-03-18,11,207
14155,2021-03-18,12,89
14156,2021-03-18,13,70
14157,2021-03-18,14,123
14158,2021-03-18,15,333
14159,2021-03-18,16,70
14160,2021-03-18,17,117
14161,2021-03-18,18,14
14162,2021-03-18,19,97
14163,2021-03-18,20,113
14164,2021-03-18,21,242
14165,2021-03-18,22,207
14166,2021-03-18,23,43
14167,2021-03-18,24,96
14168,2021-03-18,25,81
14169,2021-03-18,26,98
14170,2021-03-18,27,146
14171,2021-03-18,28,61
14172,2021-03-18,29,42
14173,2021-03-18,30,63
14174,2021-03-18,31,97
14175,2021-03-18,32,73
14176,2021-03-19,1,44
14177,2021-03-19,2,24
14178,2021-03-19,3,106
14179,2021-03-19,4,12
14180,2021-03-19,5,39
14181,2021-03-19,6,23
14182,2021-03-19,7,19
14183,2021-03-19,8,119
14184,2021-03-19,9,1765
14185,2021-03-19,10,45
14186,2021-03-19,11,202
14187,2021-03-19,12,84
14188,2021-03-19,13,81
14189,2021-03-19,14,135
14190,2021-03-19,15,322
14191,2021-03-19,16,76
14192,2021-03-19,17,120
14193,2021-03-19,18,12
14194,2021-03-19,19,103
14195,2021-03-19,20,159
14196,2021-03-19,21,205
14197,2021-03-19,22,221
14198,2021-03-19,23,36
14199,2021-03-19,24,96
14200,2021-03-19,25,73
14201,2021-03-19,26,93
14202,2021-03-19,27,132
14203,2021-03-19,28,67
14204,2021-03-19,29,43
14205,2021-03-19,30,75
14206,2021-03-19,31,91
14207,2021-03-19,32,30
14208,2021-03-20,1,72
14209,2021-03-20,2,18
14210,2021-03-20,3,33
14211,2021-03-20,4,3
14212,2021-03-20,5,19
14213,2021-03-20,6,8
14214,2021-03-20,7,1
14215,2021-03-20,8,66
14216,2021-03-20,9,1066
14217,2021-03-20,10,6
14218,2021-03-20,11,77
14219,2021-03-20,12,26
14220,2021-03-20,13,29
14221,2021-03-20,14,52
14222,2021-03-20,15,81
14223,2021-03-20,16,26
14224,2021-03-20,17,51
14225,2021-03-20,18,14
14226,2021-03-20,19,50
14227,2021-03-20,20,77
14228,2021-03-20,21,145
14229,2021-03-20,22,114
14230,2021-03-20,23,30
14231,2021-03-20,24,42
14232,2021-03-20,25,34
14233,2021-03-20,26,55
14234,2021-03-20,27,45
14235,2021-03-20,28,36
14236,2021-03-20,29,19
14237,2021-03-20,30,37
14238,2021-03-20,31,43
14239,2021-03-20,32,19
14240,2021-03-21,1,15
14241,2021-03-21,2,12
14242,2021-03-21,3,25
14243,2021-03-21,4,6
14244,2021-03-21,5,10
14245,2021-03-21,6,7
14246,2021-03-21,7,12
14247,2021-03-21,8,59
14248,2021-03-21,9,423
14249,2021-03-21,10,16
14250,2021-03-21,11,69
14251,2021-03-21,12,32
14252,2021-03-21,13,26
14253,2021-03-21,14,43
14254,2021-03-21,15,103
14255,2021-03-21,16,23
14256,2021-03-21,17,32
14257,2021-03-21,18,5
14258,2021-03-21,19,27
14259,2021-03-21,20,37
14260,2021-03-21,21,125
14261,2021-03-21,22,96
14262,2021-03-21,23,22
14263,2021-03-21,24,31
14264,2021-03-21,25,29
14265,2021-03-21,26,54
14266,2021-03-21,27,29
14267,2021-03-21,28,15
14268,2021-03-21,29,24
14269,2021-03-21,30,46
14270,2021-03-21,31,38
14271,2021-03-21,32,35
14272,2021-03-22,1,47
14273,2021-03-22,2,74
14274,2021-03-22,3,110
14275,2021-03-22,4,13
14276,2021-03-22,5,67
14277,2021-03-22,6,12
14278,2021-03-22,7,12
14279,2021-03-22,8,201
14280,2021-03-22,9,2174
14281,2021-03-22,10,60
14282,2021-03-22,11,303
14283,2021-03-22,12,90
14284,2021-03-22,13,86
14285,2021-03-22,14,151
14286,2021-03-22,15,418
14287,2021-03-22,16,72
14288,2021-03-22,17,154
14289,2021-03-22,18,14
14290,2021-03-22,19,111
14291,2021-03-22,20,93
14292,2021-03-22,21,254
14293,2021-03-22,22,260
14294,2021-03-22,23,63
14295,2021-03-22,24,120
14296,2021-03-22,25,105
14297,2021-03-22,26,130
14298,2021-03-22,27,191
14299,2021-03-22,28,74
14300,2021-03-22,29,70
14301,2021-03-22,30,110
14302,2021-03-22,31,99
14303,2021-03-22,32,60
14304,2021-03-23,1,45
14305,2021-03-23,2,56
14306,2021-03-23,3,117
14307,2021-03-23,4,18
14308,2021-03-23,5,80
14309,2021-03-23,6,12
14310,2021-03-23,7,14
14311,2021-03-23,8,160
14312,2021-03-23,9,2014
14313,2021-03-23,10,51
14314,2021-03-23,11,221
14315,2021-03-23,12,88
14316,2021-03-23,13,63
14317,2021-03-23,14,99
14318,2021-03-23,15,334
14319,2021-03-23,16,73
14320,2021-03-23,17,95
14321,2021-03-23,18,10
14322,2021-03-23,19,106
14323,2021-03-23,20,112
14324,2021-03-23,21,209
14325,2021-03-23,22,236
14326,2021-03-23,23,55
14327,2021-03-23,24,86
14328,2021-03-23,25,75
14329,2021-03-23,26,110
14330,2021-03-23,27,135
14331,2021-03-23,28,61
14332,2021-03-23,29,70
14333,2021-03-23,30,109
14334,2021-03-23,31,82
14335,2021-03-23,32,64
14336,2021-03-24,1,34
14337,2021-03-24,2,50
14338,2021-03-24,3,76
14339,2021-03-24,4,25
14340,2021-03-24,5,43
14341,2021-03-24,6,12
14342,2021-03-24,7,10
14343,2021-03-24,8,170
14344,2021-03-24,9,1701
14345,2021-03-24,10,48
14346,2021-03-24,11,199
14347,2021-03-24,12,92
14348,2021-03-24,13,70
14349,2021-03-24,14,102
14350,2021-03-24,15,305
14351,2021-03-24,16,82
14352,2021-03-24,17,110
14353,2021-03-24,18,17
14354,2021-03-24,19,68
14355,2021-03-24,20,89
14356,2021-03-24,21,179
14357,2021-03-24,22,184
14358,2021-03-24,23,44
14359,2021-03-24,24,89
14360,2021-03-24,25,77
14361,2021-03-24,26,127
14362,2021-03-24,27,131
14363,2021-03-24,28,65
14364,2021-03-24,29,52
14365,2021-03-24,30,91
14366,2021-03-24,31,84
14367,2021-03-24,32,46
14368,2021-03-25,1,43
14369,2021-03-25,2,57
14370,2021-03-25,3,100
14371,2021-03-25,4,19
14372,2021-03-25,5,43
14373,2021-03-25,6,15
14374,2021-03-25,7,11
14375,2021-03-25,8,189
14376,2021-03-25,9,1675
14377,2021-03-25,10,42
14378,2021-03-25,11,244
14379,2021-03-25,12,69
14380,2021-03-25,13,62
14381,2021-03-25,14,110
14382,2021-03-25,15,320
14383,2021-03-25,16,62
14384,2021-03-25,17,79
14385,2021-03-25,18,8
14386,2021-03-25,19,90
14387,2021-03-25,20,109
14388,2021-03-25,21,174
14389,2021-03-25,22,207
14390,2021-03-25,23,36
14391,2021-03-25,24,80
14392,2021-03-25,25,68
14393,2021-03-25,26,108
14394,2021-03-25,27,110
14395,2021-03-25,28,59
14396,2021-03-25,29,56
14397,2021-03-25,30,80
14398,2021-03-25,31,88
14399,2021-03-25,32,48
14400,2021-03-26,1,33
14401,2021-03-26,2,43
14402,2021-03-26,3,81
14403,2021-03-26,4,10
14404,2021-03-26,5,67
14405,2021-03-26,6,6
14406,2021-03-26,7,16
14407,2021-03-26,8,166
14408,2021-03-26,9,1512
14409,2021-03-26,10,34
14410,2021-03-26,11,217
14411,2021-03-26,12,57
14412,2021-03-26,13,52
14413,2021-03-26,14,91
14414,2021-03-26,15,250
14415,2021-03-26,16,51
14416,2021-03-26,17,92
14417,2021-03-26,18,6
14418,2021-03-26,19,112
14419,2021-03-26,20,71
14420,2021-03-26,21,185
14421,2021-03-26,22,155
14422,2021-03-26,23,49
14423,2021-03-26,24,80
14424,2021-03-26,25,72
14425,2021-03-26,26,120
14426,2021-03-26,27,131
14427,2021-03-26,28,56
14428,2021-03-26,29,31
14429,2021-03-26,30,53
14430,2021-03-26,31,76
14431,2021-03-26,32,46
14432,2021-03-27,1,67
14433,2021-03-27,2,16
14434,2021-03-27,3,56
14435,2021-03-27,4,11
14436,2021-03-27,5,16
14437,2021-03-27,6,8
14438,2021-03-27,7,7
14439,2021-03-27,8,57
14440,2021-03-27,9,992
14441,2021-03-27,10,13
14442,2021-03-27,11,59
14443,2021-03-27,12,22
14444,2021-03-27,13,20
14445,2021-03-27,14,50
14446,2021-03-27,15,82
14447,2021-03-27,16,38
14448,2021-03-27,17,37
14449,2021-03-27,18,4
14450,2021-03-27,19,40
14451,2021-03-27,20,65
14452,2021-03-27,21,124
14453,2021-03-27,22,82
14454,2021-03-27,23,29
14455,2021-03-27,24,48
14456,2021-03-27,25,29
14457,2021-03-27,26,43
14458,2021-03-27,27,48
14459,2021-03-27,28,19
14460,2021-03-27,29,10
14461,2021-03-27,30,39
14462,2021-03-27,31,25
14463,2021-03-27,32,33
14464,2021-03-28,1,15
14465,2021-03-28,2,10
14466,2021-03-28,3,19
14467,2021-03-28,4,3
14468,2021-03-28,5,23
14469,2021-03-28,6,11
14470,2021-03-28,7,3
14471,2021-03-28,8,42
14472,2021-03-28,9,355
14473,2021-03-28,10,16
14474,2021-03-28,11,82
14475,2021-03-28,12,31
14476,2021-03-28,13,27
14477,2021-03-28,14,44
14478,2021-03-28,15,79
14479,2021-03-28,16,22
14480,2021-03-28,17,27
14481,2021-03-28,18,5
14482,2021-03-28,19,31
14483,2021-03-28,20,34
14484,2021-03-28,21,92
14485,2021-03-28,22,55
14486,2021-03-28,23,23
14487,2021-03-28,24,37
14488,2021-03-28,25,25
14489,2021-03-28,26,36
14490,2021-03-28,27,21
14491,2021-03-28,28,23
14492,2021-03-28,29,13
14493,2021-03-28,30,26
14494,2021-03-28,31,26
14495,2021-03-28,32,20
14496,2021-03-29,1,63
14497,2021-03-29,2,61
14498,2021-03-29,3,77
14499,2021-03-29,4,32
14500,2021-03-29,5,56
14501,2021-03-29,6,19
14502,2021-03-29,7,12
14503,2021-03-29,8,224
14504,2021-03-29,9,1881
14505,2021-03-29,10,52
14506,2021-03-29,11,230
14507,2021-03-29,12,91
14508,2021-03-29,13,87
14509,2021-03-29,14,136
14510,2021-03-29,15,341
14511,2021-03-29,16,76
14512,2021-03-29,17,116
14513,2021-03-29,18,13
14514,2021-03-29,19,147
14515,2021-03-29,20,114
14516,2021-03-29,21,213
14517,2021-03-29,22,194
14518,2021-03-29,23,39
14519,2021-03-29,24,116
14520,2021-03-29,25,107
14521,2021-03-29,26,144
14522,2021-03-29,27,166
14523,2021-03-29,28,71
14524,2021-03-29,29,37
14525,2021-03-29,30,62
14526,2021-03-29,31,94
14527,2021-03-29,32,71
14528,2021-03-30,1,44
14529,2021-03-30,2,45
14530,2021-03-30,3,83
14531,2021-03-30,4,22
14532,2021-03-30,5,49
14533,2021-03-30,6,11
14534,2021-03-30,7,16
14535,2021-03-30,8,186
14536,2021-03-30,9,1702
14537,2021-03-30,10,47
14538,2021-03-30,11,114
14539,2021-03-30,12,90
14540,2021-03-30,13,61
14541,2021-03-30,14,99
14542,2021-03-30,15,270
14543,2021-03-30,16,82
14544,2021-03-30,17,116
14545,2021-03-30,18,13
14546,2021-03-30,19,109
14547,2021-03-30,20,81
14548,2021-03-30,21,187
14549,2021-03-30,22,116
14550,2021-03-30,23,46
14551,2021-03-30,24,89
14552,2021-03-30,25,62
14553,2021-03-30,26,108
14554,2021-03-30,27,167
14555,2021-03-30,28,64
14556,2021-03-30,29,29
14557,2021-03-30,30,60
14558,2021-03-30,31,79
14559,2021-03-30,32,36
14560,2021-03-31,1,36
14561,2021-03-31,2,47
14562,2021-03-31,3,78
14563,2021-03-31,4,11
14564,2021-03-31,5,36
14565,2021-03-31,6,5
14566,2021-03-31,7,19
14567,2021-03-31,8,149
14568,2021-03-31,9,1547
14569,2021-03-31,10,22
14570,2021-03-31,11,105
14571,2021-03-31,12,72
14572,2021-03-31,13,51
14573,2021-03-31,14,96
14574,2021-03-31,15,242
14575,2021-03-31,16,90
14576,2021-03-31,17,65
14577,2021-03-31,18,6
14578,2021-03-31,19,109
14579,2021-03-31,20,81
14580,2021-03-31,21,144
14581,2021-03-31,22,184
14582,2021-03-31,23,46
14583,2021-03-31,24,97
14584,2021-03-31,25,78
14585,2021-03-31,26,98
14586,2021-03-31,27,111
14587,2021-03-31,28,57
14588,2021-03-31,29,27
14589,2021-03-31,30,73
14590,2021-03-31,31,77
14591,2021-03-31,32,39
14592,2021-04-01,1,15
14593,2021-04-01,2,31
14594,2021-04-01,3,67
14595,2021-04-01,4,9
14596,2021-04-01,5,21
14597,2021-04-01,6,9
14598,2021-04-01,7,10
14599,2021-04-01,8,71
14600,2021-04-01,9,653
14601,2021-04-01,10,20
14602,2021-04-01,11,86
14603,2021-04-01,12,45
14604,2021-04-01,13,44
14605,2021-04-01,14,48
14606,2021-04-01,15,85
14607,2021-04-01,16,27
14608,2021-04-01,17,34
14609,2021-04-01,18,11
14610,2021-04-01,19,52
14611,2021-04-01,20,59
14612,2021-04-01,21,126
14613,2021-04-01,22,109
14614,2021-04-01,23,29
14615,2021-04-01,24,59
14616,2021-04-01,25,31
14617,2021-04-01,26,37
14618,2021-04-01,27,58
14619,2021-04-01,28,22
14620,2021-04-01,29,19
14621,2021-04-01,30,38
14622,2021-04-01,31,76
14623,2021-04-01,32,33
14624,2021-04-02,1,10
14625,2021-04-02,2,21
14626,2021-04-02,3,30
14627,2021-04-02,4,7
14628,2021-04-02,5,15
14629,2021-04-02,6,9
14630,2021-04-02,7,2
14631,2021-04-02,8,59
14632,2021-04-02,9,498
14633,2021-04-02,10,5
14634,2021-04-02,11,65
14635,2021-04-02,12,56
14636,2021-04-02,13,26
14637,2021-04-02,14,49
14638,2021-04-02,15,87
14639,2021-04-02,16,33
14640,2021-04-02,17,47
14641,2021-04-02,18,11
14642,2021-04-02,19,40
14643,2021-04-02,20,36
14644,2021-04-02,21,96
14645,2021-04-02,22,68
14646,2021-04-02,23,25
14647,2021-04-02,24,52
14648,2021-04-02,25,27
14649,2021-04-02,26,51
14650,2021-04-02,27,40
14651,2021-04-02,28,33
14652,2021-04-02,29,15
14653,2021-04-02,30,30
14654,2021-04-02,31,27
14655,2021-04-02,32,17
14656,2021-04-03,1,16
14657,2021-04-03,2,11
14658,2021-04-03,3,42
14659,2021-04-03,4,9
14660,2021-04-03,5,13
14661,2021-04-03,6,5
14662,2021-04-03,7,2
14663,2021-04-03,8,94
14664,2021-04-03,9,377
14665,2021-04-03,10,17
14666,2021-04-03,11,82
14667,2021-04-03,12,30
14668,2021-04-03,13,23
14669,2021-04-03,14,47
14670,2021-04-03,15,91
14671,2021-04-03,16,20
14672,2021-04-03,17,25
14673,2021-04-03,18,4
14674,2021-04-03,19,47
14675,2021-04-03,20,57
14676,2021-04-03,21,98
14677,2021-04-03,22,80
14678,2021-04-03,23,29
14679,2021-04-03,24,47
14680,2021-04-03,25,30
14681,2021-04-03,26,38
14682,2021-04-03,27,61
14683,2021-04-03,28,41
14684,2021-04-03,29,18
14685,2021-04-03,30,32
14686,2021-04-03,31,41
14687,2021-04-03,32,13
14688,2021-04-04,1,15
14689,2021-04-04,2,14
14690,2021-04-04,3,28
14691,2021-04-04,4,10
14692,2021-04-04,5,17
14693,2021-04-04,6,5
14694,2021-04-04,7,5
14695,2021-04-04,8,87
14696,2021-04-04,9,334
14697,2021-04-04,10,10
14698,2021-04-04,11,62
14699,2021-04-04,12,21
14700,2021-04-04,13,35
14701,2021-04-04,14,59
14702,2021-04-04,15,78
14703,2021-04-04,16,29
14704,2021-04-04,17,22
14705,2021-04-04,18,10
14706,2021-04-04,19,26
14707,2021-04-04,20,33
14708,2021-04-04,21,95
14709,2021-04-04,22,72
14710,2021-04-04,23,35
14711,2021-04-04,24,25
14712,2021-04-04,25,32
14713,2021-04-04,26,48
14714,2021-04-04,27,60
14715,2021-04-04,28,29
14716,2021-04-04,29,10
14717,2021-04-04,30,29
14718,2021-04-04,31,29
14719,2021-04-04,32,17
14720,2021-04-05,1,69
14721,2021-04-05,2,65
14722,2021-04-05,3,120
14723,2021-04-05,4,10
14724,2021-04-05,5,69
14725,2021-04-05,6,19
14726,2021-04-05,7,19
14727,2021-04-05,8,287
14728,2021-04-05,9,1824
14729,2021-04-05,10,90
14730,2021-04-05,11,182
14731,2021-04-05,12,111
14732,2021-04-05,13,92
14733,2021-04-05,14,130
14734,2021-04-05,15,406
14735,2021-04-05,16,124
14736,2021-04-05,17,106
14737,2021-04-05,18,21
14738,2021-04-05,19,133
14739,2021-04-05,20,98
14740,2021-04-05,21,202
14741,2021-04-05,22,243
14742,2021-04-05,23,69
14743,2021-04-05,24,114
14744,2021-04-05,25,96
14745,2021-04-05,26,143
14746,2021-04-05,27,193
14747,2021-04-05,28,88
14748,2021-04-05,29,49
14749,2021-04-05,30,74
14750,2021-04-05,31,109
14751,2021-04-05,32,34
14752,2021-04-06,1,51
14753,2021-04-06,2,34
14754,2021-04-06,3,89
14755,2021-04-06,4,12
14756,2021-04-06,5,39
14757,2021-04-06,6,11
14758,2021-04-06,7,16
14759,2021-04-06,8,282
14760,2021-04-06,9,1557
14761,2021-04-06,10,62
14762,2021-04-06,11,128
14763,2021-04-06,12,93
14764,2021-04-06,13,78
14765,2021-04-06,14,150
14766,2021-04-06,15,291
14767,2021-04-06,16,88
14768,2021-04-06,17,72
14769,2021-04-06,18,26
14770,2021-04-06,19,104
14771,2021-04-06,20,85
14772,2021-04-06,21,165
14773,2021-04-06,22,218
14774,2021-04-06,23,61
14775,2021-04-06,24,120
14776,2021-04-06,25,82
14777,2021-04-06,26,97
14778,2021-04-06,27,140
14779,2021-04-06,28,77
14780,2021-04-06,29,52
14781,2021-04-06,30,75
14782,2021-04-06,31,104
14783,2021-04-06,32,36
14784,2021-04-07,1,45
14785,2021-04-07,2,42
